nbElements: 2153
index, hauteurTotale, hauteurGondSommet, hauteurInterGonds, largeur, 
1603, 2091, 475, 667, 745, 
1604, 2101, 475, 682, 741, 
1605, 2092, 471, 673, 743, 
1606, 2102, 466, 669, 738, 
1607, 2103, 469, 678, 739, 
1608, 2104, 467, 670, 744, 
1609, 2099, 484, 677, 747, 
1610, 2095, 478, 674, 732, 
1611, 2109, 471, 667, 742, 
1612, 2095, 475, 680, 737, 
1613, 2092, 478, 679, 742, 
1614, 2094, 485, 676, 738, 
1615, 2093, 465, 674, 741, 
1616, 2092, 478, 673, 746, 
1617, 2095, 472, 677, 739, 
1618, 2095, 478, 684, 738, 
1619, 2109, 482, 665, 737, 
1620, 2098, 482, 674, 730, 
1621, 2092, 478, 677, 746, 
1622, 2103, 467, 676, 737, 
1623, 2107, 480, 665, 746, 
1624, 2101, 478, 673, 740, 
1625, 2102, 467, 665, 736, 
1626, 2090, 481, 678, 747, 
1627, 2108, 476, 682, 743, 
1628, 2094, 483, 669, 748, 
1629, 2093, 476, 674, 746, 
1630, 2098, 471, 665, 730, 
1631, 2109, 466, 665, 734, 
1632, 2107, 482, 666, 731, 
1633, 2093, 474, 674, 739, 
1634, 2103, 471, 681, 748, 
1635, 2106, 467, 684, 748, 
1636, 2107, 473, 668, 747, 
1637, 2105, 477, 679, 740, 
1638, 2096, 465, 668, 736, 
1639, 2104, 484, 666, 733, 
1640, 2108, 469, 665, 736, 
1641, 2092, 472, 667, 741, 
1642, 2107, 473, 682, 743, 
1643, 2106, 469, 677, 732, 
1644, 2098, 485, 684, 732, 
1645, 2104, 472, 680, 734, 
1646, 2098, 469, 682, 746, 
1647, 2090, 476, 674, 731, 
1648, 2092, 483, 685, 730, 
1649, 2090, 469, 665, 737, 
1650, 2099, 475, 670, 749, 
1651, 2104, 466, 669, 744, 
1652, 2108, 467, 673, 740, 
1653, 2109, 465, 670, 739, 
1654, 2107, 468, 674, 748, 
1655, 2105, 480, 682, 741, 
1656, 2103, 468, 679, 734, 
1657, 2104, 470, 665, 743, 
1658, 2106, 474, 668, 736, 
1659, 2105, 483, 672, 739, 
1660, 2098, 480, 678, 738, 
1661, 2101, 485, 668, 744, 
1662, 2101, 475, 669, 738, 
1663, 2091, 476, 666, 734, 
1664, 2108, 482, 676, 742, 
1665, 2094, 471, 677, 735, 
1666, 2095, 480, 676, 741, 
1667, 2095, 479, 665, 742, 
1668, 2109, 475, 681, 744, 
1669, 2100, 480, 681, 745, 
1670, 2108, 479, 683, 734, 
1671, 2108, 483, 667, 750, 
1672, 2096, 470, 678, 740, 
1673, 2097, 483, 685, 742, 
1674, 2101, 482, 683, 732, 
1675, 2107, 485, 669, 730, 
1676, 2110, 483, 675, 748, 
1677, 2102, 472, 679, 743, 
1678, 2102, 485, 677, 748, 
1679, 2090, 474, 666, 731, 
1680, 2108, 476, 683, 746, 
1681, 2110, 466, 673, 731, 
1682, 2096, 472, 677, 750, 
1683, 2107, 470, 685, 746, 
1684, 2100, 475, 679, 732, 
1685, 2103, 474, 670, 739, 
1686, 2099, 478, 671, 744, 
1687, 2097, 477, 676, 732, 
1688, 2110, 476, 681, 737, 
1689, 2105, 474, 675, 738, 
1690, 2097, 483, 680, 744, 
1691, 2091, 478, 674, 743, 
1692, 2097, 472, 679, 732, 
1693, 2105, 476, 674, 733, 
1694, 2099, 470, 671, 739, 
1695, 2107, 478, 683, 749, 
1696, 2110, 468, 669, 740, 
1697, 2104, 470, 667, 739, 
1698, 2103, 476, 669, 744, 
1699, 2103, 473, 675, 749, 
1700, 2110, 466, 670, 742, 
1701, 2109, 472, 677, 740, 
1702, 2095, 468, 673, 741, 
1703, 2099, 472, 674, 733, 
1704, 2092, 478, 667, 736, 
1705, 2094, 480, 683, 748, 
1706, 2106, 482, 679, 747, 
1707, 2090, 466, 668, 734, 
1708, 2093, 468, 666, 741, 
1709, 2100, 481, 667, 749, 
1710, 2096, 480, 671, 737, 
1711, 2096, 478, 676, 733, 
1712, 2097, 483, 678, 747, 
1713, 2098, 482, 667, 745, 
1714, 2096, 471, 684, 746, 
1715, 2101, 476, 685, 745, 
1716, 2102, 477, 672, 733, 
1717, 2092, 465, 679, 746, 
1718, 2107, 475, 674, 735, 
1719, 2107, 474, 681, 732, 
1720, 2107, 476, 668, 734, 
1721, 2110, 483, 675, 749, 
1722, 2108, 475, 665, 746, 
1723, 2091, 470, 675, 735, 
1724, 2094, 480, 673, 740, 
1725, 2096, 474, 670, 733, 
1726, 2090, 484, 677, 733, 
1727, 2098, 482, 667, 736, 
1728, 2104, 476, 674, 735, 
1729, 2109, 475, 680, 735, 
1730, 2095, 473, 666, 748, 
1731, 2095, 477, 678, 744, 
1732, 2090, 483, 673, 739, 
1733, 2107, 473, 680, 739, 
1734, 2095, 481, 674, 733, 
1735, 2107, 481, 668, 748, 
1736, 2109, 465, 667, 732, 
1737, 2104, 485, 673, 741, 
1738, 2109, 485, 682, 735, 
1739, 2107, 467, 670, 746, 
1740, 2093, 485, 665, 750, 
1741, 2105, 466, 667, 740, 
1742, 2102, 477, 670, 748, 
1743, 2098, 482, 672, 737, 
1744, 2095, 470, 669, 746, 
1745, 2092, 480, 685, 736, 
1746, 2108, 477, 672, 744, 
1747, 2094, 480, 681, 733, 
1748, 2096, 482, 669, 741, 
1749, 2109, 475, 667, 739, 
1750, 2105, 470, 682, 742, 
1751, 2096, 479, 678, 750, 
1752, 2092, 471, 675, 747, 
1753, 2107, 482, 671, 738, 
1754, 2094, 467, 673, 732, 
1755, 2105, 467, 668, 739, 
1756, 2102, 475, 672, 734, 
1757, 2091, 485, 684, 746, 
1758, 2097, 479, 678, 736, 
1759, 2097, 477, 666, 738, 
1760, 2104, 468, 675, 731, 
1761, 2106, 467, 670, 739, 
1762, 2109, 484, 670, 742, 
1763, 2106, 471, 674, 744, 
1764, 2095, 482, 683, 741, 
1765, 2107, 481, 676, 744, 
1766, 2103, 480, 675, 732, 
1767, 2104, 480, 669, 739, 
1768, 2108, 471, 680, 742, 
1769, 2102, 467, 679, 745, 
1770, 2091, 475, 669, 744, 
1771, 2100, 467, 678, 731, 
1772, 2105, 469, 677, 748, 
1773, 2094, 480, 676, 740, 
1774, 2095, 469, 684, 743, 
1775, 2096, 482, 668, 750, 
1776, 2093, 470, 666, 737, 
1777, 2096, 478, 676, 747, 
1778, 2090, 478, 675, 746, 
1779, 2110, 475, 682, 734, 
1780, 2105, 483, 666, 741, 
1781, 2105, 473, 671, 743, 
1782, 2108, 480, 685, 746, 
1783, 2099, 471, 665, 746, 
1784, 2094, 472, 668, 743, 
1785, 2106, 467, 670, 734, 
1786, 2105, 469, 671, 746, 
1787, 2093, 465, 669, 741, 
1788, 2090, 468, 676, 730, 
1789, 2108, 465, 673, 750, 
1790, 2102, 481, 669, 741, 
1791, 2099, 473, 670, 738, 
1792, 2105, 475, 672, 733, 
1793, 2099, 466, 674, 746, 
1794, 2092, 475, 673, 742, 
1795, 2104, 481, 673, 736, 
1796, 2103, 474, 680, 748, 
1797, 2094, 476, 676, 731, 
1798, 2105, 467, 682, 732, 
1799, 2109, 484, 665, 748, 
1800, 2099, 473, 676, 742, 
1801, 2090, 480, 679, 745, 
1802, 2109, 466, 667, 730, 
1803, 2091, 483, 681, 749, 
1804, 2102, 477, 677, 744, 
1805, 2103, 485, 677, 735, 
1806, 2090, 479, 667, 737, 
1807, 2092, 476, 679, 730, 
1808, 2106, 475, 681, 730, 
1809, 2103, 481, 680, 730, 
1810, 2092, 478, 676, 734, 
1811, 2107, 465, 673, 736, 
1812, 2106, 481, 667, 735, 
1813, 2098, 471, 684, 734, 
1814, 2098, 481, 668, 730, 
1815, 2091, 476, 674, 738, 
1816, 2101, 466, 670, 744, 
1817, 2109, 477, 679, 739, 
1818, 2109, 466, 683, 746, 
1819, 2100, 480, 666, 736, 
1820, 2107, 469, 675, 731, 
1821, 2097, 471, 680, 732, 
1822, 2105, 470, 670, 744, 
1823, 2090, 470, 667, 740, 
1824, 2106, 465, 665, 747, 
1825, 2105, 484, 668, 748, 
1826, 2110, 473, 682, 736, 
1827, 2107, 485, 673, 737, 
1828, 2102, 479, 673, 747, 
1829, 2101, 469, 672, 736, 
1830, 2093, 474, 668, 744, 
1831, 2090, 483, 666, 736, 
1832, 2101, 472, 665, 743, 
1833, 2103, 479, 670, 735, 
1834, 2107, 473, 665, 730, 
1835, 2106, 472, 683, 739, 
1836, 2102, 479, 684, 736, 
1837, 2109, 477, 668, 742, 
1838, 2108, 469, 680, 735, 
1839, 2095, 482, 674, 737, 
1840, 2101, 484, 681, 739, 
1841, 2099, 465, 679, 731, 
1842, 2109, 481, 684, 744, 
1843, 2104, 466, 682, 730, 
1844, 2106, 468, 674, 749, 
1845, 2095, 470, 674, 749, 
1846, 2103, 475, 681, 740, 
1847, 2109, 465, 682, 733, 
1848, 2090, 476, 679, 732, 
1849, 2092, 468, 682, 732, 
1850, 2109, 484, 683, 746, 
1851, 2101, 465, 665, 741, 
1852, 2098, 478, 684, 748, 
1853, 2102, 473, 665, 743, 
1854, 2096, 473, 666, 745, 
1855, 2108, 472, 670, 735, 
1856, 2098, 481, 678, 745, 
1857, 2092, 471, 682, 736, 
1858, 2110, 484, 683, 738, 
1859, 2093, 470, 675, 732, 
1860, 2103, 468, 682, 745, 
1861, 2103, 477, 670, 741, 
1862, 2093, 468, 684, 746, 
1863, 2108, 470, 683, 738, 
1864, 2095, 485, 668, 734, 
1865, 2110, 478, 667, 750, 
1866, 2096, 479, 683, 750, 
1867, 2102, 474, 668, 737, 
1868, 2105, 473, 685, 732, 
1869, 2103, 473, 680, 731, 
1870, 2099, 474, 671, 741, 
1871, 2107, 474, 676, 746, 
1872, 2108, 476, 685, 750, 
1873, 2093, 475, 678, 735, 
1874, 2109, 484, 678, 736, 
1875, 2100, 472, 681, 749, 
1876, 2101, 480, 670, 740, 
1877, 2095, 474, 674, 746, 
1878, 2097, 474, 681, 735, 
1879, 2098, 471, 679, 744, 
1880, 2101, 470, 666, 742, 
1881, 2102, 481, 685, 740, 
1882, 2107, 471, 669, 745, 
1883, 2108, 468, 668, 744, 
1884, 2105, 479, 665, 736, 
1885, 2102, 471, 666, 734, 
1886, 2097, 468, 680, 749, 
1887, 2108, 480, 674, 732, 
1888, 2107, 478, 673, 733, 
1889, 2102, 485, 679, 738, 
1890, 2106, 485, 670, 735, 
1891, 2099, 475, 665, 744, 
1892, 2108, 466, 677, 730, 
1893, 2108, 469, 669, 736, 
1894, 2102, 481, 679, 737, 
1895, 2098, 478, 673, 744, 
1896, 2091, 484, 676, 739, 
1897, 2090, 468, 677, 740, 
1898, 2106, 471, 672, 737, 
1899, 2093, 474, 668, 730, 
1900, 2099, 466, 678, 744, 
1901, 2091, 481, 668, 742, 
1902, 2109, 473, 680, 744, 
1903, 2094, 465, 666, 732, 
1904, 2091, 468, 673, 746, 
1905, 2104, 478, 672, 739, 
1906, 2100, 472, 667, 744, 
1907, 2096, 484, 668, 739, 
1908, 2097, 467, 670, 736, 
1909, 2104, 476, 671, 731, 
1910, 2100, 483, 675, 749, 
1911, 2104, 466, 674, 744, 
1912, 2094, 465, 681, 742, 
1913, 2103, 477, 677, 733, 
1914, 2102, 472, 685, 749, 
1915, 2109, 480, 671, 749, 
1916, 2102, 475, 679, 738, 
1917, 2093, 485, 684, 747, 
1918, 2108, 482, 680, 739, 
1919, 2093, 472, 676, 731, 
1920, 2099, 471, 678, 745, 
1921, 2100, 484, 683, 750, 
1922, 2105, 472, 676, 731, 
1923, 2099, 478, 668, 743, 
1924, 2102, 485, 674, 750, 
1925, 2099, 472, 681, 737, 
1926, 2093, 475, 668, 750, 
1927, 2107, 467, 685, 732, 
1928, 2098, 474, 674, 745, 
1929, 2097, 466, 684, 734, 
1930, 2093, 483, 685, 742, 
1931, 2100, 481, 674, 736, 
1932, 2099, 470, 677, 748, 
1933, 2104, 465, 671, 732, 
1934, 2107, 469, 668, 740, 
1935, 2098, 469, 679, 742, 
1936, 2097, 485, 680, 733, 
1937, 2110, 473, 673, 739, 
1938, 2090, 481, 683, 744, 
1939, 2109, 479, 680, 733, 
1940, 2110, 480, 671, 749, 
1941, 2101, 467, 683, 747, 
1942, 2093, 471, 665, 747, 
1943, 2093, 480, 677, 740, 
1944, 2096, 466, 683, 747, 
1945, 2099, 485, 682, 739, 
1946, 2096, 468, 678, 730, 
1947, 2103, 472, 670, 743, 
1948, 2106, 468, 682, 744, 
1949, 2092, 477, 673, 742, 
1950, 2107, 465, 677, 749, 
1951, 2094, 478, 684, 730, 
1952, 2110, 479, 668, 743, 
1953, 2095, 483, 667, 735, 
1954, 2107, 466, 680, 741, 
1955, 2093, 466, 678, 744, 
1956, 2101, 475, 675, 733, 
1957, 2098, 472, 677, 738, 
1958, 2099, 480, 684, 743, 
1959, 2097, 472, 685, 734, 
1960, 2101, 482, 669, 746, 
1961, 2096, 485, 674, 747, 
1962, 2107, 479, 684, 732, 
1963, 2098, 471, 672, 739, 
1964, 2107, 472, 666, 744, 
1965, 2096, 468, 676, 743, 
1966, 2090, 481, 668, 747, 
1967, 2096, 471, 678, 743, 
1968, 2107, 484, 684, 730, 
1969, 2099, 480, 670, 735, 
1970, 2090, 481, 677, 744, 
1971, 2099, 478, 667, 731, 
1972, 2102, 472, 665, 743, 
1973, 2110, 466, 673, 730, 
1974, 2097, 479, 666, 742, 
1975, 2108, 466, 666, 736, 
1976, 2100, 485, 668, 734, 
1977, 2105, 465, 677, 734, 
1978, 2106, 478, 671, 738, 
1979, 2091, 480, 682, 734, 
1980, 2093, 484, 680, 742, 
1981, 2103, 474, 678, 744, 
1982, 2098, 471, 669, 745, 
1983, 2108, 470, 675, 732, 
1984, 2109, 484, 685, 750, 
1985, 2093, 469, 666, 743, 
1986, 2090, 471, 667, 744, 
1987, 2090, 469, 683, 750, 
1988, 2094, 478, 669, 750, 
1989, 2097, 485, 681, 749, 
1990, 2108, 471, 670, 746, 
1991, 2096, 467, 665, 748, 
1992, 2105, 485, 672, 735, 
1993, 2108, 484, 676, 742, 
1994, 2091, 484, 685, 737, 
1995, 2100, 466, 675, 731, 
1996, 2106, 475, 682, 743, 
1997, 2101, 466, 673, 734, 
1998, 2095, 469, 685, 749, 
1999, 2106, 470, 667, 736, 
2000, 2095, 483, 678, 736, 
2001, 2091, 473, 685, 747, 
2002, 2102, 469, 677, 737, 
2003, 2110, 465, 678, 741, 
2004, 2108, 473, 667, 749, 
2005, 2106, 473, 671, 735, 
2006, 2106, 481, 669, 733, 
2007, 2102, 483, 678, 749, 
2008, 2110, 480, 685, 749, 
2009, 2098, 468, 670, 734, 
2010, 2091, 475, 675, 750, 
2011, 2093, 484, 674, 733, 
2012, 2093, 479, 676, 746, 
2013, 2100, 474, 682, 737, 
2014, 2090, 478, 685, 741, 
2015, 2102, 484, 685, 733, 
2016, 2096, 474, 681, 734, 
2017, 2094, 472, 675, 749, 
2018, 2104, 481, 677, 739, 
2019, 2097, 469, 675, 745, 
2020, 2103, 474, 677, 744, 
2021, 2106, 465, 677, 738, 
2022, 2093, 473, 665, 738, 
2023, 2093, 466, 672, 740, 
2024, 2107, 470, 683, 738, 
2025, 2106, 484, 674, 747, 
2026, 2107, 473, 673, 745, 
2027, 2106, 465, 672, 731, 
2028, 2093, 466, 675, 738, 
2029, 2096, 471, 669, 731, 
2030, 2110, 477, 676, 738, 
2031, 2096, 485, 676, 743, 
2032, 2095, 471, 681, 734, 
2033, 2103, 485, 680, 749, 
2034, 2100, 465, 672, 730, 
2035, 2093, 472, 678, 730, 
2036, 2093, 467, 677, 736, 
2037, 2097, 470, 684, 747, 
2038, 2097, 465, 681, 748, 
2039, 2104, 484, 681, 748, 
2040, 2091, 471, 683, 745, 
2041, 2090, 471, 674, 746, 
2042, 2102, 478, 679, 741, 
2043, 2100, 466, 676, 741, 
2044, 2101, 474, 676, 737, 
2045, 2105, 477, 685, 750, 
2046, 2097, 467, 669, 738, 
2047, 2092, 477, 678, 734, 
2048, 2105, 481, 684, 732, 
2049, 2107, 483, 685, 739, 
2050, 2092, 483, 673, 742, 
2051, 2110, 474, 682, 745, 
2052, 2098, 481, 666, 745, 
2053, 2105, 472, 667, 746, 
2054, 2097, 477, 673, 742, 
2055, 2091, 476, 665, 738, 
2056, 2100, 477, 679, 747, 
2057, 2093, 468, 680, 743, 
2058, 2095, 471, 673, 750, 
2059, 2108, 480, 674, 739, 
2060, 2091, 468, 672, 747, 
2061, 2094, 477, 682, 739, 
2062, 2101, 481, 678, 738, 
2063, 2093, 485, 682, 739, 
2064, 2094, 472, 675, 737, 
2065, 2092, 483, 679, 747, 
2066, 2090, 471, 665, 739, 
2067, 2104, 470, 682, 747, 
2068, 2096, 471, 672, 750, 
2069, 2110, 467, 678, 742, 
2070, 2091, 473, 674, 745, 
2071, 2106, 477, 677, 743, 
2072, 2103, 476, 679, 736, 
2073, 2095, 469, 669, 740, 
2074, 2100, 471, 677, 731, 
2075, 2104, 466, 669, 738, 
2076, 2110, 469, 670, 746, 
2077, 2090, 465, 671, 736, 
2078, 2110, 480, 667, 736, 
2079, 2099, 477, 670, 746, 
2080, 2107, 479, 667, 741, 
2081, 2101, 468, 679, 747, 
2082, 2097, 477, 667, 734, 
2083, 2097, 479, 677, 743, 
2084, 2099, 471, 670, 750, 
2085, 2108, 479, 677, 738, 
2086, 2091, 478, 673, 743, 
2087, 2104, 477, 671, 736, 
2088, 2092, 470, 665, 741, 
2089, 2099, 471, 685, 743, 
2090, 2104, 466, 681, 738, 
2091, 2100, 466, 668, 730, 
2092, 2102, 477, 676, 738, 
2093, 2099, 485, 677, 747, 
2094, 2093, 466, 676, 732, 
2095, 2091, 472, 678, 750, 
2096, 2092, 471, 680, 748, 
2097, 2094, 476, 681, 741, 
2098, 2109, 484, 685, 749, 
2099, 2090, 472, 681, 731, 
2100, 2090, 468, 674, 734, 
2101, 2098, 466, 665, 743, 
2102, 2100, 471, 679, 734, 
2103, 2091, 472, 670, 738, 
2104, 2107, 485, 672, 736, 
2105, 2106, 469, 669, 739, 
2106, 2091, 478, 676, 750, 
2107, 2094, 479, 681, 742, 
2108, 2107, 466, 683, 730, 
2109, 2098, 466, 671, 750, 
2110, 2105, 480, 668, 733, 
2111, 2101, 473, 671, 732, 
2112, 2101, 482, 668, 732, 
2113, 2090, 466, 684, 746, 
2114, 2092, 467, 682, 736, 
2115, 2108, 478, 668, 750, 
2116, 2107, 471, 672, 745, 
2117, 2105, 475, 665, 743, 
2118, 2105, 471, 677, 750, 
2119, 2100, 483, 685, 739, 
2120, 2095, 472, 670, 736, 
2121, 2100, 476, 670, 739, 
2122, 2110, 465, 680, 740, 
2123, 2091, 482, 678, 738, 
2124, 2110, 477, 675, 743, 
2125, 2106, 473, 665, 732, 
2126, 2106, 480, 671, 749, 
2127, 2091, 484, 665, 733, 
2128, 2108, 476, 673, 743, 
2129, 2101, 472, 674, 747, 
2130, 2103, 471, 685, 731, 
2131, 2107, 470, 680, 745, 
2132, 2108, 472, 669, 748, 
2133, 2105, 477, 672, 734, 
2134, 2093, 466, 671, 741, 
2135, 2104, 467, 685, 748, 
2136, 2090, 478, 675, 741, 
2137, 2097, 466, 678, 742, 
2138, 2097, 478, 665, 733, 
2139, 2107, 465, 668, 741, 
2140, 2103, 470, 678, 733, 
2141, 2105, 474, 675, 733, 
2142, 2109, 484, 667, 736, 
2143, 2108, 466, 677, 731, 
2144, 2097, 471, 667, 733, 
2145, 2096, 469, 669, 747, 
2146, 2091, 472, 673, 732, 
2147, 2098, 480, 667, 748, 
2148, 2090, 473, 675, 744, 
2149, 2107, 480, 677, 743, 
2150, 2101, 465, 672, 737, 
2151, 2101, 479, 685, 743, 
2152, 2101, 478, 677, 747, 
