nbElements: 2153
index, hauteurTotale, hauteurGondSommet, hauteurInterGonds, largeur, 
1603, 2097, 480, 678, 742, 
1604, 2098, 473, 667, 734, 
1605, 2099, 470, 679, 741, 
1606, 2098, 468, 684, 730, 
1607, 2109, 470, 667, 747, 
1608, 2103, 474, 682, 740, 
1609, 2108, 476, 669, 741, 
1610, 2099, 479, 676, 731, 
1611, 2107, 484, 666, 730, 
1612, 2092, 477, 680, 741, 
1613, 2106, 468, 678, 730, 
1614, 2102, 473, 672, 744, 
1615, 2097, 475, 669, 735, 
1616, 2106, 481, 681, 739, 
1617, 2098, 481, 675, 736, 
1618, 2100, 471, 684, 735, 
1619, 2096, 471, 673, 744, 
1620, 2091, 470, 677, 733, 
1621, 2103, 481, 679, 749, 
1622, 2099, 466, 672, 746, 
1623, 2105, 480, 666, 745, 
1624, 2110, 482, 675, 750, 
1625, 2106, 476, 669, 739, 
1626, 2101, 468, 667, 742, 
1627, 2093, 474, 666, 744, 
1628, 2110, 468, 676, 738, 
1629, 2090, 485, 675, 749, 
1630, 2100, 470, 676, 740, 
1631, 2095, 466, 673, 745, 
1632, 2110, 466, 677, 741, 
1633, 2094, 480, 665, 745, 
1634, 2104, 472, 682, 734, 
1635, 2099, 478, 671, 730, 
1636, 2099, 469, 666, 745, 
1637, 2095, 469, 677, 739, 
1638, 2101, 484, 684, 742, 
1639, 2110, 477, 680, 749, 
1640, 2101, 465, 667, 747, 
1641, 2100, 480, 665, 739, 
1642, 2102, 485, 665, 740, 
1643, 2095, 475, 669, 739, 
1644, 2091, 477, 680, 748, 
1645, 2097, 474, 677, 738, 
1646, 2092, 484, 676, 749, 
1647, 2098, 472, 681, 749, 
1648, 2100, 470, 668, 730, 
1649, 2106, 466, 666, 740, 
1650, 2096, 475, 671, 745, 
1651, 2104, 470, 666, 747, 
1652, 2097, 483, 676, 748, 
1653, 2105, 472, 669, 747, 
1654, 2104, 484, 666, 733, 
1655, 2105, 471, 669, 746, 
1656, 2100, 477, 669, 732, 
1657, 2107, 474, 669, 731, 
1658, 2095, 474, 673, 736, 
1659, 2101, 478, 676, 734, 
1660, 2102, 482, 672, 734, 
1661, 2094, 474, 670, 749, 
1662, 2098, 475, 685, 732, 
1663, 2104, 475, 677, 736, 
1664, 2101, 474, 684, 749, 
1665, 2100, 471, 669, 747, 
1666, 2103, 468, 679, 741, 
1667, 2110, 480, 671, 739, 
1668, 2092, 470, 669, 747, 
1669, 2104, 466, 669, 748, 
1670, 2107, 470, 680, 745, 
1671, 2094, 478, 667, 739, 
1672, 2109, 482, 675, 737, 
1673, 2109, 469, 668, 732, 
1674, 2092, 480, 673, 749, 
1675, 2101, 477, 683, 731, 
1676, 2110, 477, 665, 741, 
1677, 2099, 475, 679, 736, 
1678, 2094, 480, 679, 744, 
1679, 2109, 473, 672, 741, 
1680, 2097, 477, 676, 745, 
1681, 2098, 473, 675, 739, 
1682, 2098, 466, 668, 746, 
1683, 2110, 472, 670, 733, 
1684, 2102, 485, 680, 747, 
1685, 2100, 480, 683, 745, 
1686, 2105, 476, 675, 734, 
1687, 2090, 466, 669, 738, 
1688, 2096, 471, 685, 744, 
1689, 2106, 475, 677, 747, 
1690, 2097, 480, 675, 734, 
1691, 2094, 485, 668, 740, 
1692, 2108, 479, 672, 742, 
1693, 2110, 468, 673, 737, 
1694, 2106, 474, 668, 737, 
1695, 2091, 474, 674, 730, 
1696, 2110, 468, 668, 732, 
1697, 2107, 479, 675, 730, 
1698, 2100, 465, 685, 747, 
1699, 2096, 485, 673, 732, 
1700, 2092, 478, 678, 739, 
1701, 2092, 476, 673, 734, 
1702, 2106, 484, 668, 746, 
1703, 2096, 476, 670, 741, 
1704, 2099, 478, 670, 737, 
1705, 2106, 465, 671, 739, 
1706, 2098, 481, 684, 744, 
1707, 2094, 476, 685, 750, 
1708, 2091, 479, 677, 738, 
1709, 2090, 469, 674, 735, 
1710, 2101, 470, 671, 739, 
1711, 2096, 480, 685, 730, 
1712, 2108, 473, 675, 750, 
1713, 2093, 477, 667, 735, 
1714, 2104, 481, 682, 742, 
1715, 2110, 480, 685, 745, 
1716, 2104, 477, 685, 744, 
1717, 2102, 476, 684, 744, 
1718, 2104, 467, 683, 740, 
1719, 2100, 470, 685, 739, 
1720, 2103, 481, 666, 739, 
1721, 2100, 484, 666, 746, 
1722, 2107, 474, 672, 740, 
1723, 2101, 479, 671, 744, 
1724, 2095, 479, 670, 732, 
1725, 2100, 473, 672, 737, 
1726, 2095, 484, 681, 739, 
1727, 2090, 474, 666, 731, 
1728, 2105, 470, 676, 734, 
1729, 2107, 475, 672, 746, 
1730, 2108, 469, 667, 748, 
1731, 2109, 475, 674, 736, 
1732, 2109, 472, 681, 733, 
1733, 2094, 470, 681, 739, 
1734, 2110, 465, 667, 747, 
1735, 2110, 478, 667, 748, 
1736, 2095, 475, 667, 749, 
1737, 2099, 472, 670, 733, 
1738, 2102, 470, 683, 747, 
1739, 2102, 471, 680, 734, 
1740, 2095, 478, 683, 739, 
1741, 2104, 466, 678, 745, 
1742, 2104, 480, 669, 740, 
1743, 2090, 471, 671, 744, 
1744, 2104, 474, 683, 740, 
1745, 2091, 470, 678, 731, 
1746, 2097, 484, 671, 733, 
1747, 2106, 468, 666, 745, 
1748, 2109, 483, 675, 733, 
1749, 2093, 472, 668, 742, 
1750, 2104, 465, 680, 732, 
1751, 2108, 467, 684, 737, 
1752, 2109, 468, 669, 746, 
1753, 2095, 479, 682, 731, 
1754, 2099, 466, 674, 746, 
1755, 2094, 480, 676, 741, 
1756, 2096, 471, 666, 742, 
1757, 2091, 476, 671, 734, 
1758, 2097, 485, 681, 730, 
1759, 2109, 466, 685, 737, 
1760, 2103, 477, 678, 737, 
1761, 2103, 475, 666, 738, 
1762, 2093, 472, 674, 737, 
1763, 2093, 479, 676, 742, 
1764, 2099, 485, 675, 749, 
1765, 2093, 483, 668, 744, 
1766, 2107, 467, 680, 744, 
1767, 2099, 467, 672, 749, 
1768, 2096, 467, 669, 737, 
1769, 2098, 466, 683, 740, 
1770, 2105, 484, 683, 733, 
1771, 2105, 473, 675, 745, 
1772, 2099, 467, 681, 739, 
1773, 2103, 468, 675, 748, 
1774, 2107, 479, 682, 745, 
1775, 2094, 473, 670, 744, 
1776, 2105, 467, 670, 743, 
1777, 2109, 475, 672, 740, 
1778, 2109, 474, 680, 735, 
1779, 2104, 475, 669, 740, 
1780, 2093, 469, 670, 738, 
1781, 2104, 482, 677, 733, 
1782, 2096, 478, 684, 736, 
1783, 2109, 481, 669, 730, 
1784, 2108, 476, 665, 745, 
1785, 2096, 467, 670, 742, 
1786, 2094, 482, 666, 741, 
1787, 2106, 469, 682, 731, 
1788, 2092, 478, 685, 748, 
1789, 2095, 485, 667, 749, 
1790, 2101, 468, 674, 737, 
1791, 2101, 476, 675, 750, 
1792, 2092, 467, 666, 740, 
1793, 2092, 485, 678, 750, 
1794, 2108, 467, 676, 739, 
1795, 2110, 466, 682, 748, 
1796, 2095, 474, 680, 736, 
1797, 2102, 480, 671, 735, 
1798, 2101, 477, 682, 750, 
1799, 2093, 473, 679, 737, 
1800, 2093, 485, 685, 746, 
1801, 2103, 482, 667, 748, 
1802, 2099, 465, 669, 739, 
1803, 2101, 469, 680, 737, 
1804, 2104, 482, 669, 730, 
1805, 2107, 476, 681, 734, 
1806, 2096, 466, 676, 731, 
1807, 2106, 465, 677, 734, 
1808, 2103, 477, 668, 732, 
1809, 2106, 471, 684, 739, 
1810, 2100, 481, 665, 742, 
1811, 2095, 476, 677, 742, 
1812, 2101, 469, 666, 739, 
1813, 2091, 467, 670, 741, 
1814, 2094, 480, 668, 739, 
1815, 2090, 473, 671, 731, 
1816, 2107, 479, 667, 748, 
1817, 2102, 467, 673, 748, 
1818, 2108, 478, 676, 737, 
1819, 2099, 482, 684, 735, 
1820, 2090, 481, 670, 745, 
1821, 2103, 480, 672, 739, 
1822, 2105, 472, 677, 740, 
1823, 2104, 475, 665, 730, 
1824, 2105, 471, 677, 747, 
1825, 2106, 466, 670, 735, 
1826, 2094, 469, 665, 737, 
1827, 2100, 470, 683, 736, 
1828, 2095, 485, 676, 743, 
1829, 2097, 484, 673, 733, 
1830, 2092, 479, 677, 749, 
1831, 2107, 475, 671, 733, 
1832, 2103, 483, 682, 731, 
1833, 2097, 482, 672, 738, 
1834, 2093, 473, 667, 745, 
1835, 2095, 481, 671, 731, 
1836, 2091, 465, 679, 737, 
1837, 2100, 467, 673, 747, 
1838, 2105, 467, 678, 734, 
1839, 2091, 472, 681, 746, 
1840, 2104, 479, 671, 739, 
1841, 2095, 472, 672, 736, 
1842, 2098, 467, 681, 745, 
1843, 2104, 473, 669, 745, 
1844, 2109, 478, 673, 747, 
1845, 2108, 469, 669, 736, 
1846, 2103, 474, 677, 748, 
1847, 2100, 482, 674, 740, 
1848, 2090, 478, 666, 738, 
1849, 2090, 483, 669, 732, 
1850, 2092, 469, 682, 750, 
1851, 2095, 470, 681, 734, 
1852, 2091, 467, 684, 731, 
1853, 2091, 483, 671, 743, 
1854, 2107, 471, 670, 740, 
1855, 2105, 472, 665, 736, 
1856, 2101, 476, 665, 732, 
1857, 2107, 471, 672, 745, 
1858, 2099, 483, 675, 738, 
1859, 2102, 470, 677, 732, 
1860, 2098, 479, 682, 736, 
1861, 2104, 483, 674, 748, 
1862, 2109, 478, 666, 750, 
1863, 2110, 473, 680, 742, 
1864, 2109, 475, 666, 743, 
1865, 2103, 476, 685, 742, 
1866, 2092, 466, 671, 742, 
1867, 2093, 471, 666, 743, 
1868, 2102, 484, 665, 734, 
1869, 2093, 469, 680, 749, 
1870, 2108, 470, 669, 739, 
1871, 2098, 479, 667, 742, 
1872, 2105, 478, 682, 735, 
1873, 2096, 467, 671, 745, 
1874, 2096, 468, 665, 739, 
1875, 2098, 479, 675, 738, 
1876, 2095, 465, 667, 732, 
1877, 2101, 483, 683, 732, 
1878, 2098, 480, 675, 747, 
1879, 2103, 474, 683, 731, 
1880, 2091, 477, 682, 736, 
1881, 2091, 473, 665, 748, 
1882, 2090, 473, 684, 737, 
1883, 2094, 480, 667, 743, 
1884, 2106, 467, 684, 749, 
1885, 2103, 472, 682, 740, 
1886, 2095, 467, 674, 743, 
1887, 2097, 467, 682, 736, 
1888, 2098, 468, 667, 749, 
1889, 2094, 484, 679, 736, 
1890, 2110, 468, 684, 731, 
1891, 2096, 480, 683, 737, 
1892, 2104, 476, 667, 732, 
1893, 2091, 479, 683, 739, 
1894, 2110, 466, 668, 736, 
1895, 2102, 475, 685, 749, 
1896, 2090, 473, 677, 730, 
1897, 2104, 473, 677, 739, 
1898, 2099, 483, 675, 742, 
1899, 2108, 476, 683, 736, 
1900, 2092, 466, 678, 745, 
1901, 2094, 481, 683, 746, 
1902, 2095, 469, 685, 750, 
1903, 2107, 485, 665, 734, 
1904, 2096, 469, 684, 739, 
1905, 2104, 473, 682, 735, 
1906, 2109, 474, 679, 747, 
1907, 2107, 481, 680, 750, 
1908, 2092, 482, 673, 740, 
1909, 2101, 480, 683, 749, 
1910, 2107, 473, 678, 733, 
1911, 2105, 474, 677, 736, 
1912, 2104, 472, 677, 738, 
1913, 2110, 481, 672, 749, 
1914, 2102, 483, 671, 743, 
1915, 2098, 465, 676, 732, 
1916, 2093, 472, 683, 734, 
1917, 2106, 475, 669, 741, 
1918, 2105, 474, 682, 746, 
1919, 2100, 473, 685, 738, 
1920, 2093, 468, 666, 741, 
1921, 2094, 472, 675, 731, 
1922, 2107, 473, 674, 746, 
1923, 2104, 482, 681, 739, 
1924, 2097, 468, 677, 746, 
1925, 2099, 470, 679, 735, 
1926, 2090, 472, 674, 741, 
1927, 2095, 477, 684, 747, 
1928, 2095, 472, 672, 731, 
1929, 2109, 472, 680, 731, 
1930, 2099, 467, 674, 734, 
1931, 2108, 473, 675, 732, 
1932, 2096, 469, 677, 748, 
1933, 2103, 480, 684, 736, 
1934, 2093, 469, 669, 743, 
1935, 2091, 475, 676, 743, 
1936, 2098, 478, 669, 737, 
1937, 2093, 470, 668, 740, 
1938, 2092, 482, 685, 750, 
1939, 2104, 473, 677, 741, 
1940, 2100, 469, 668, 749, 
1941, 2110, 472, 679, 736, 
1942, 2100, 469, 677, 733, 
1943, 2094, 468, 667, 730, 
1944, 2097, 480, 672, 730, 
1945, 2094, 485, 680, 745, 
1946, 2094, 473, 682, 745, 
1947, 2104, 475, 666, 733, 
1948, 2104, 467, 676, 740, 
1949, 2096, 468, 684, 730, 
1950, 2090, 471, 675, 738, 
1951, 2107, 471, 671, 731, 
1952, 2094, 470, 675, 740, 
1953, 2107, 479, 684, 737, 
1954, 2090, 472, 683, 750, 
1955, 2103, 465, 678, 745, 
1956, 2100, 473, 683, 730, 
1957, 2109, 482, 676, 741, 
1958, 2108, 474, 678, 731, 
1959, 2095, 483, 685, 740, 
1960, 2102, 476, 685, 750, 
1961, 2097, 474, 678, 736, 
1962, 2109, 470, 675, 749, 
1963, 2103, 465, 681, 740, 
1964, 2106, 484, 677, 748, 
1965, 2110, 477, 676, 730, 
1966, 2099, 467, 669, 737, 
1967, 2098, 479, 673, 733, 
1968, 2092, 479, 672, 745, 
1969, 2106, 470, 669, 735, 
1970, 2103, 470, 675, 737, 
1971, 2107, 474, 670, 746, 
1972, 2104, 478, 679, 741, 
1973, 2093, 478, 672, 734, 
1974, 2095, 475, 684, 747, 
1975, 2105, 472, 681, 747, 
1976, 2104, 485, 672, 731, 
1977, 2109, 473, 683, 745, 
1978, 2101, 471, 668, 734, 
1979, 2099, 469, 683, 746, 
1980, 2109, 477, 680, 730, 
1981, 2103, 475, 671, 747, 
1982, 2098, 482, 671, 742, 
1983, 2108, 468, 674, 749, 
1984, 2110, 483, 673, 732, 
1985, 2102, 479, 675, 733, 
1986, 2104, 481, 672, 750, 
1987, 2106, 467, 679, 747, 
1988, 2107, 482, 670, 746, 
1989, 2094, 472, 669, 731, 
1990, 2108, 466, 673, 738, 
1991, 2108, 481, 684, 732, 
1992, 2103, 472, 681, 739, 
1993, 2099, 479, 670, 745, 
1994, 2103, 480, 684, 736, 
1995, 2109, 465, 667, 741, 
1996, 2108, 483, 665, 745, 
1997, 2099, 479, 670, 740, 
1998, 2110, 473, 672, 733, 
1999, 2100, 467, 677, 744, 
2000, 2097, 478, 685, 739, 
2001, 2099, 479, 683, 733, 
2002, 2093, 470, 675, 734, 
2003, 2103, 476, 665, 736, 
2004, 2095, 466, 677, 750, 
2005, 2090, 465, 669, 743, 
2006, 2109, 470, 683, 736, 
2007, 2099, 471, 683, 735, 
2008, 2105, 476, 670, 739, 
2009, 2103, 472, 677, 746, 
2010, 2096, 466, 676, 741, 
2011, 2093, 480, 672, 745, 
2012, 2091, 485, 672, 731, 
2013, 2105, 473, 678, 742, 
2014, 2103, 473, 670, 749, 
2015, 2096, 482, 677, 735, 
2016, 2106, 469, 672, 744, 
2017, 2098, 468, 667, 733, 
2018, 2110, 482, 671, 750, 
2019, 2091, 477, 681, 748, 
2020, 2093, 479, 674, 731, 
2021, 2101, 475, 671, 741, 
2022, 2092, 482, 678, 734, 
2023, 2106, 472, 681, 734, 
2024, 2108, 473, 678, 750, 
2025, 2092, 474, 685, 742, 
2026, 2094, 475, 680, 731, 
2027, 2110, 476, 680, 737, 
2028, 2106, 476, 675, 735, 
2029, 2109, 466, 673, 733, 
2030, 2100, 465, 678, 745, 
2031, 2094, 466, 672, 735, 
2032, 2105, 476, 683, 746, 
2033, 2090, 485, 683, 741, 
2034, 2105, 484, 681, 737, 
2035, 2097, 469, 682, 730, 
2036, 2104, 476, 671, 740, 
2037, 2097, 470, 669, 733, 
2038, 2110, 483, 675, 744, 
2039, 2097, 474, 675, 738, 
2040, 2094, 477, 666, 731, 
2041, 2105, 473, 679, 732, 
2042, 2104, 476, 683, 738, 
2043, 2109, 484, 675, 740, 
2044, 2108, 474, 678, 732, 
2045, 2099, 469, 679, 750, 
2046, 2093, 466, 676, 731, 
2047, 2098, 484, 675, 732, 
2048, 2110, 481, 675, 732, 
2049, 2110, 478, 677, 733, 
2050, 2102, 467, 681, 748, 
2051, 2095, 481, 681, 739, 
2052, 2106, 485, 670, 749, 
2053, 2092, 481, 685, 735, 
2054, 2108, 479, 679, 738, 
2055, 2109, 478, 665, 730, 
2056, 2105, 474, 675, 745, 
2057, 2103, 474, 671, 745, 
2058, 2091, 468, 674, 737, 
2059, 2090, 473, 683, 745, 
2060, 2097, 472, 673, 747, 
2061, 2110, 473, 673, 739, 
2062, 2093, 470, 669, 742, 
2063, 2102, 468, 684, 749, 
2064, 2102, 479, 671, 735, 
2065, 2098, 469, 665, 739, 
2066, 2091, 480, 675, 736, 
2067, 2095, 477, 679, 735, 
2068, 2093, 472, 668, 740, 
2069, 2110, 470, 669, 737, 
2070, 2101, 472, 684, 745, 
2071, 2106, 473, 672, 740, 
2072, 2101, 480, 681, 745, 
2073, 2090, 474, 674, 736, 
2074, 2101, 476, 684, 734, 
2075, 2094, 477, 682, 744, 
2076, 2094, 475, 667, 750, 
2077, 2104, 467, 668, 744, 
2078, 2110, 470, 667, 731, 
2079, 2109, 474, 665, 750, 
2080, 2099, 485, 671, 748, 
2081, 2094, 474, 666, 744, 
2082, 2090, 472, 680, 750, 
2083, 2110, 478, 673, 737, 
2084, 2106, 473, 666, 735, 
2085, 2109, 485, 666, 738, 
2086, 2103, 475, 677, 737, 
2087, 2096, 482, 681, 743, 
2088, 2102, 478, 670, 740, 
2089, 2106, 477, 670, 736, 
2090, 2108, 474, 666, 732, 
2091, 2098, 477, 680, 748, 
2092, 2103, 484, 667, 742, 
2093, 2102, 468, 683, 737, 
2094, 2091, 482, 665, 736, 
2095, 2102, 476, 674, 735, 
2096, 2099, 485, 671, 733, 
2097, 2095, 476, 676, 736, 
2098, 2108, 470, 670, 736, 
2099, 2103, 485, 668, 735, 
2100, 2092, 473, 667, 734, 
2101, 2105, 472, 678, 732, 
2102, 2092, 481, 672, 749, 
2103, 2099, 468, 673, 747, 
2104, 2101, 485, 682, 732, 
2105, 2106, 470, 683, 745, 
2106, 2092, 479, 675, 747, 
2107, 2106, 481, 674, 741, 
2108, 2093, 466, 684, 742, 
2109, 2092, 482, 674, 736, 
2110, 2094, 483, 680, 750, 
2111, 2092, 484, 672, 737, 
2112, 2108, 467, 674, 748, 
2113, 2094, 480, 684, 731, 
2114, 2098, 477, 679, 732, 
2115, 2096, 474, 668, 731, 
2116, 2097, 476, 674, 742, 
2117, 2094, 466, 675, 750, 
2118, 2094, 473, 683, 750, 
2119, 2093, 473, 677, 742, 
2120, 2096, 482, 680, 742, 
2121, 2090, 480, 683, 736, 
2122, 2094, 484, 680, 736, 
2123, 2095, 474, 676, 734, 
2124, 2094, 472, 667, 747, 
2125, 2109, 469, 665, 744, 
2126, 2090, 466, 667, 742, 
2127, 2101, 477, 673, 739, 
2128, 2107, 477, 669, 733, 
2129, 2105, 475, 668, 735, 
2130, 2105, 470, 669, 741, 
2131, 2098, 466, 667, 745, 
2132, 2107, 481, 670, 732, 
2133, 2102, 480, 670, 740, 
2134, 2093, 483, 668, 736, 
2135, 2099, 481, 677, 733, 
2136, 2098, 485, 681, 732, 
2137, 2103, 484, 673, 750, 
2138, 2101, 484, 679, 746, 
2139, 2092, 471, 679, 748, 
2140, 2109, 468, 676, 733, 
2141, 2097, 469, 679, 741, 
2142, 2109, 485, 682, 745, 
2143, 2096, 479, 677, 730, 
2144, 2105, 478, 682, 741, 
2145, 2102, 469, 670, 750, 
2146, 2107, 480, 668, 740, 
2147, 2092, 483, 675, 743, 
2148, 2090, 468, 667, 749, 
2149, 2096, 470, 670, 732, 
2150, 2092, 472, 685, 738, 
2151, 2090, 470, 685, 748, 
2152, 2092, 467, 677, 743, 
