nbElements: 2153
index, hauteurTotale, hauteurGondSommet, hauteurInterGonds, largeur, 
1603, 2094, 475, 678, 743, 
1604, 2099, 480, 679, 740, 
1605, 2093, 484, 669, 737, 
1606, 2110, 466, 672, 738, 
1607, 2090, 485, 681, 742, 
1608, 2094, 468, 670, 731, 
1609, 2101, 469, 676, 746, 
1610, 2105, 478, 677, 748, 
1611, 2106, 466, 665, 746, 
1612, 2093, 474, 682, 736, 
1613, 2093, 481, 674, 748, 
1614, 2090, 471, 678, 743, 
1615, 2110, 478, 674, 744, 
1616, 2105, 474, 675, 745, 
1617, 2090, 471, 667, 742, 
1618, 2100, 470, 680, 733, 
1619, 2099, 477, 681, 739, 
1620, 2092, 476, 677, 745, 
1621, 2110, 467, 681, 739, 
1622, 2097, 484, 665, 744, 
1623, 2093, 477, 665, 732, 
1624, 2106, 469, 678, 735, 
1625, 2109, 481, 672, 735, 
1626, 2103, 478, 665, 744, 
1627, 2093, 479, 672, 750, 
1628, 2109, 474, 673, 741, 
1629, 2109, 480, 670, 737, 
1630, 2097, 478, 672, 746, 
1631, 2097, 468, 673, 737, 
1632, 2099, 477, 666, 732, 
1633, 2101, 479, 675, 747, 
1634, 2102, 478, 671, 740, 
1635, 2092, 469, 667, 731, 
1636, 2099, 479, 680, 738, 
1637, 2103, 471, 665, 731, 
1638, 2104, 465, 683, 745, 
1639, 2091, 478, 681, 743, 
1640, 2104, 484, 684, 735, 
1641, 2105, 465, 674, 746, 
1642, 2091, 466, 671, 749, 
1643, 2096, 480, 677, 731, 
1644, 2094, 466, 680, 734, 
1645, 2103, 468, 681, 732, 
1646, 2103, 482, 685, 744, 
1647, 2098, 472, 676, 735, 
1648, 2094, 465, 673, 733, 
1649, 2090, 484, 676, 731, 
1650, 2098, 473, 668, 737, 
1651, 2094, 468, 667, 749, 
1652, 2101, 482, 671, 736, 
1653, 2102, 470, 674, 732, 
1654, 2100, 472, 685, 750, 
1655, 2107, 481, 674, 739, 
1656, 2100, 484, 673, 745, 
1657, 2108, 485, 680, 749, 
1658, 2101, 477, 680, 743, 
1659, 2096, 469, 668, 741, 
1660, 2110, 477, 679, 735, 
1661, 2110, 466, 678, 748, 
1662, 2110, 465, 674, 741, 
1663, 2110, 467, 674, 732, 
1664, 2100, 465, 670, 736, 
1665, 2093, 469, 669, 735, 
1666, 2093, 479, 676, 730, 
1667, 2099, 466, 669, 750, 
1668, 2104, 474, 684, 746, 
1669, 2092, 478, 685, 740, 
1670, 2104, 482, 671, 747, 
1671, 2098, 475, 668, 745, 
1672, 2109, 472, 667, 732, 
1673, 2101, 483, 669, 746, 
1674, 2108, 473, 684, 746, 
1675, 2101, 470, 671, 739, 
1676, 2103, 480, 682, 743, 
1677, 2107, 477, 668, 742, 
1678, 2105, 470, 672, 739, 
1679, 2109, 474, 684, 738, 
1680, 2094, 468, 669, 749, 
1681, 2110, 477, 676, 730, 
1682, 2103, 467, 669, 742, 
1683, 2106, 485, 681, 750, 
1684, 2106, 485, 682, 738, 
1685, 2107, 475, 672, 742, 
1686, 2091, 485, 665, 742, 
1687, 2110, 471, 679, 731, 
1688, 2094, 485, 676, 738, 
1689, 2109, 485, 670, 734, 
1690, 2110, 470, 679, 748, 
1691, 2104, 473, 673, 732, 
1692, 2091, 468, 673, 746, 
1693, 2090, 466, 670, 732, 
1694, 2102, 476, 672, 743, 
1695, 2104, 475, 665, 743, 
1696, 2096, 484, 678, 739, 
1697, 2093, 479, 668, 749, 
1698, 2093, 480, 676, 750, 
1699, 2107, 474, 677, 750, 
1700, 2096, 477, 676, 737, 
1701, 2106, 480, 679, 731, 
1702, 2105, 478, 669, 749, 
1703, 2106, 485, 674, 734, 
1704, 2106, 474, 681, 744, 
1705, 2092, 473, 667, 734, 
1706, 2098, 471, 672, 750, 
1707, 2090, 466, 678, 738, 
1708, 2091, 470, 677, 750, 
1709, 2096, 479, 685, 732, 
1710, 2098, 467, 673, 735, 
1711, 2096, 476, 668, 745, 
1712, 2099, 480, 667, 734, 
1713, 2103, 472, 668, 735, 
1714, 2090, 472, 673, 743, 
1715, 2105, 472, 679, 730, 
1716, 2090, 480, 672, 731, 
1717, 2099, 481, 666, 730, 
1718, 2101, 482, 669, 749, 
1719, 2094, 481, 681, 749, 
1720, 2107, 478, 674, 749, 
1721, 2101, 480, 669, 744, 
1722, 2101, 479, 685, 734, 
1723, 2092, 485, 673, 736, 
1724, 2104, 470, 667, 731, 
1725, 2093, 479, 679, 748, 
1726, 2090, 481, 667, 750, 
1727, 2095, 474, 669, 745, 
1728, 2109, 471, 674, 739, 
1729, 2101, 469, 682, 748, 
1730, 2106, 466, 667, 735, 
1731, 2106, 474, 684, 736, 
1732, 2106, 477, 682, 746, 
1733, 2098, 477, 666, 745, 
1734, 2091, 473, 679, 749, 
1735, 2090, 466, 671, 736, 
1736, 2101, 481, 681, 738, 
1737, 2107, 484, 666, 730, 
1738, 2099, 482, 679, 743, 
1739, 2099, 467, 669, 738, 
1740, 2103, 483, 674, 748, 
1741, 2095, 475, 665, 745, 
1742, 2105, 469, 675, 735, 
1743, 2107, 466, 678, 750, 
1744, 2099, 469, 677, 745, 
1745, 2098, 482, 665, 735, 
1746, 2095, 469, 678, 746, 
1747, 2100, 481, 677, 746, 
1748, 2101, 478, 681, 741, 
1749, 2093, 471, 669, 735, 
1750, 2100, 467, 665, 749, 
1751, 2100, 478, 684, 739, 
1752, 2105, 476, 676, 746, 
1753, 2091, 467, 669, 737, 
1754, 2106, 471, 685, 740, 
1755, 2091, 473, 674, 731, 
1756, 2098, 471, 684, 741, 
1757, 2090, 477, 676, 744, 
1758, 2091, 476, 675, 749, 
1759, 2109, 467, 675, 739, 
1760, 2093, 472, 682, 730, 
1761, 2102, 466, 681, 739, 
1762, 2091, 467, 677, 743, 
1763, 2095, 474, 684, 744, 
1764, 2102, 477, 679, 744, 
1765, 2107, 469, 665, 739, 
1766, 2106, 478, 665, 742, 
1767, 2109, 481, 668, 740, 
1768, 2106, 474, 666, 746, 
1769, 2094, 470, 684, 746, 
1770, 2108, 483, 681, 748, 
1771, 2103, 477, 680, 742, 
1772, 2099, 476, 677, 745, 
1773, 2100, 482, 677, 744, 
1774, 2104, 477, 678, 738, 
1775, 2098, 477, 669, 742, 
1776, 2109, 476, 682, 746, 
1777, 2103, 475, 671, 732, 
1778, 2098, 471, 676, 736, 
1779, 2102, 478, 673, 747, 
1780, 2098, 479, 678, 740, 
1781, 2102, 480, 666, 732, 
1782, 2109, 466, 679, 735, 
1783, 2098, 470, 665, 748, 
1784, 2103, 478, 676, 740, 
1785, 2092, 473, 665, 742, 
1786, 2105, 465, 673, 739, 
1787, 2102, 475, 675, 738, 
1788, 2101, 482, 671, 735, 
1789, 2098, 482, 673, 745, 
1790, 2097, 484, 673, 733, 
1791, 2091, 468, 671, 738, 
1792, 2095, 466, 672, 738, 
1793, 2090, 467, 679, 741, 
1794, 2092, 476, 674, 732, 
1795, 2103, 481, 685, 743, 
1796, 2096, 466, 674, 747, 
1797, 2107, 479, 676, 741, 
1798, 2102, 475, 676, 732, 
1799, 2100, 468, 677, 743, 
1800, 2107, 468, 667, 743, 
1801, 2095, 477, 682, 731, 
1802, 2091, 468, 684, 750, 
1803, 2093, 477, 682, 743, 
1804, 2107, 466, 677, 742, 
1805, 2107, 484, 683, 748, 
1806, 2106, 478, 668, 747, 
1807, 2106, 472, 668, 747, 
1808, 2090, 481, 667, 745, 
1809, 2096, 484, 674, 745, 
1810, 2109, 477, 683, 735, 
1811, 2109, 466, 682, 741, 
1812, 2103, 470, 670, 732, 
1813, 2092, 478, 668, 734, 
1814, 2097, 469, 673, 746, 
1815, 2096, 467, 682, 736, 
1816, 2096, 477, 684, 739, 
1817, 2109, 484, 684, 738, 
1818, 2102, 478, 678, 733, 
1819, 2105, 483, 673, 736, 
1820, 2105, 468, 679, 746, 
1821, 2095, 482, 668, 749, 
1822, 2109, 474, 680, 736, 
1823, 2092, 483, 678, 734, 
1824, 2101, 475, 668, 738, 
1825, 2091, 470, 673, 748, 
1826, 2100, 471, 682, 737, 
1827, 2096, 481, 668, 730, 
1828, 2110, 476, 678, 742, 
1829, 2100, 479, 666, 737, 
1830, 2110, 469, 671, 732, 
1831, 2092, 481, 677, 733, 
1832, 2104, 484, 668, 730, 
1833, 2110, 467, 680, 750, 
1834, 2106, 471, 666, 746, 
1835, 2096, 476, 682, 734, 
1836, 2105, 482, 675, 730, 
1837, 2109, 484, 676, 734, 
1838, 2100, 468, 684, 742, 
1839, 2106, 481, 685, 733, 
1840, 2104, 479, 685, 731, 
1841, 2102, 483, 685, 738, 
1842, 2106, 467, 672, 731, 
1843, 2092, 468, 678, 736, 
1844, 2094, 477, 683, 735, 
1845, 2106, 484, 682, 737, 
1846, 2110, 465, 669, 732, 
1847, 2090, 477, 678, 750, 
1848, 2101, 476, 673, 745, 
1849, 2095, 470, 680, 742, 
1850, 2106, 469, 677, 730, 
1851, 2104, 477, 666, 736, 
1852, 2108, 471, 678, 745, 
1853, 2107, 480, 679, 748, 
1854, 2109, 471, 672, 735, 
1855, 2098, 479, 675, 749, 
1856, 2099, 473, 669, 738, 
1857, 2110, 479, 677, 738, 
1858, 2106, 484, 668, 730, 
1859, 2097, 473, 672, 750, 
1860, 2090, 465, 683, 748, 
1861, 2100, 471, 679, 748, 
1862, 2095, 483, 665, 738, 
1863, 2102, 483, 684, 750, 
1864, 2110, 474, 675, 739, 
1865, 2095, 476, 675, 746, 
1866, 2109, 465, 669, 744, 
1867, 2092, 477, 665, 748, 
1868, 2110, 482, 666, 749, 
1869, 2097, 468, 670, 735, 
1870, 2094, 469, 684, 738, 
1871, 2106, 474, 678, 740, 
1872, 2096, 468, 685, 735, 
1873, 2092, 483, 678, 750, 
1874, 2092, 471, 668, 749, 
1875, 2090, 467, 670, 735, 
1876, 2104, 485, 666, 736, 
1877, 2100, 467, 669, 744, 
1878, 2101, 479, 683, 732, 
1879, 2099, 470, 668, 743, 
1880, 2110, 483, 685, 748, 
1881, 2091, 467, 682, 745, 
1882, 2102, 468, 684, 736, 
1883, 2093, 482, 667, 730, 
1884, 2090, 473, 684, 730, 
1885, 2110, 467, 670, 739, 
1886, 2096, 484, 671, 738, 
1887, 2100, 468, 684, 743, 
1888, 2098, 468, 683, 747, 
1889, 2109, 473, 683, 745, 
1890, 2091, 470, 670, 732, 
1891, 2107, 477, 672, 731, 
1892, 2090, 483, 674, 747, 
1893, 2103, 469, 675, 734, 
1894, 2102, 467, 673, 740, 
1895, 2099, 482, 684, 735, 
1896, 2106, 469, 666, 735, 
1897, 2103, 480, 684, 740, 
1898, 2108, 469, 678, 742, 
1899, 2100, 479, 673, 735, 
1900, 2091, 479, 676, 739, 
1901, 2100, 465, 669, 746, 
1902, 2110, 477, 677, 734, 
1903, 2098, 471, 666, 741, 
1904, 2108, 470, 673, 731, 
1905, 2098, 474, 683, 739, 
1906, 2098, 472, 672, 731, 
1907, 2109, 466, 678, 737, 
1908, 2093, 465, 675, 737, 
1909, 2109, 473, 682, 743, 
1910, 2110, 468, 670, 732, 
1911, 2107, 485, 672, 739, 
1912, 2092, 477, 678, 733, 
1913, 2096, 469, 683, 733, 
1914, 2106, 472, 684, 745, 
1915, 2096, 480, 683, 737, 
1916, 2107, 473, 675, 735, 
1917, 2110, 485, 666, 749, 
1918, 2109, 480, 674, 744, 
1919, 2102, 482, 674, 748, 
1920, 2102, 473, 667, 730, 
1921, 2097, 475, 666, 749, 
1922, 2109, 466, 669, 733, 
1923, 2093, 474, 666, 745, 
1924, 2097, 474, 676, 736, 
1925, 2094, 474, 676, 731, 
1926, 2104, 470, 675, 734, 
1927, 2095, 465, 667, 730, 
1928, 2102, 467, 671, 740, 
1929, 2101, 473, 669, 737, 
1930, 2107, 481, 685, 732, 
1931, 2095, 483, 682, 740, 
1932, 2098, 480, 674, 745, 
1933, 2100, 477, 672, 750, 
1934, 2091, 466, 682, 737, 
1935, 2100, 474, 684, 747, 
1936, 2105, 474, 671, 731, 
1937, 2105, 472, 670, 750, 
1938, 2108, 470, 677, 742, 
1939, 2093, 485, 668, 735, 
1940, 2099, 480, 685, 730, 
1941, 2099, 485, 675, 750, 
1942, 2103, 472, 678, 747, 
1943, 2110, 474, 672, 734, 
1944, 2091, 485, 677, 747, 
1945, 2092, 478, 667, 737, 
1946, 2099, 474, 676, 733, 
1947, 2105, 468, 683, 748, 
1948, 2099, 481, 676, 738, 
1949, 2101, 468, 674, 730, 
1950, 2101, 480, 680, 734, 
1951, 2110, 465, 684, 743, 
1952, 2097, 485, 678, 734, 
1953, 2099, 478, 680, 732, 
1954, 2098, 485, 670, 741, 
1955, 2098, 468, 669, 747, 
1956, 2092, 484, 676, 733, 
1957, 2105, 479, 679, 743, 
1958, 2090, 473, 676, 741, 
1959, 2099, 475, 685, 741, 
1960, 2106, 478, 677, 748, 
1961, 2091, 466, 678, 738, 
1962, 2102, 485, 669, 746, 
1963, 2106, 474, 669, 740, 
1964, 2108, 479, 685, 748, 
1965, 2103, 469, 680, 736, 
1966, 2093, 470, 677, 743, 
1967, 2098, 470, 678, 743, 
1968, 2107, 470, 684, 736, 
1969, 2105, 469, 669, 736, 
1970, 2093, 468, 666, 736, 
1971, 2092, 473, 669, 740, 
1972, 2093, 479, 668, 744, 
1973, 2110, 472, 684, 736, 
1974, 2107, 473, 670, 737, 
1975, 2095, 471, 680, 749, 
1976, 2099, 467, 666, 733, 
1977, 2104, 473, 672, 735, 
1978, 2107, 477, 674, 741, 
1979, 2094, 477, 677, 741, 
1980, 2095, 477, 681, 734, 
1981, 2093, 482, 673, 734, 
1982, 2109, 476, 680, 738, 
1983, 2103, 479, 676, 736, 
1984, 2107, 472, 672, 732, 
1985, 2108, 473, 668, 743, 
1986, 2101, 475, 685, 749, 
1987, 2101, 470, 677, 750, 
1988, 2097, 481, 674, 732, 
1989, 2109, 478, 678, 730, 
1990, 2098, 479, 679, 735, 
1991, 2110, 468, 669, 739, 
1992, 2108, 465, 684, 749, 
1993, 2108, 474, 665, 732, 
1994, 2090, 469, 671, 747, 
1995, 2107, 470, 680, 732, 
1996, 2091, 470, 665, 731, 
1997, 2109, 475, 685, 743, 
1998, 2091, 475, 671, 746, 
1999, 2101, 473, 673, 744, 
2000, 2099, 472, 672, 750, 
2001, 2102, 476, 671, 750, 
2002, 2104, 465, 674, 741, 
2003, 2098, 467, 676, 740, 
2004, 2106, 466, 669, 750, 
2005, 2091, 485, 675, 748, 
2006, 2102, 484, 675, 744, 
2007, 2096, 476, 672, 750, 
2008, 2094, 482, 677, 745, 
2009, 2102, 485, 685, 738, 
2010, 2099, 479, 669, 749, 
2011, 2105, 483, 674, 736, 
2012, 2098, 469, 682, 743, 
2013, 2090, 473, 667, 742, 
2014, 2101, 479, 684, 743, 
2015, 2095, 469, 665, 734, 
2016, 2104, 473, 682, 744, 
2017, 2097, 472, 676, 741, 
2018, 2110, 468, 683, 736, 
2019, 2101, 465, 666, 749, 
2020, 2109, 477, 667, 749, 
2021, 2094, 469, 673, 738, 
2022, 2100, 482, 679, 737, 
2023, 2105, 473, 676, 739, 
2024, 2098, 466, 674, 743, 
2025, 2099, 465, 671, 736, 
2026, 2110, 473, 669, 735, 
2027, 2099, 477, 683, 742, 
2028, 2098, 478, 679, 738, 
2029, 2099, 472, 685, 735, 
2030, 2107, 479, 675, 743, 
2031, 2103, 481, 678, 737, 
2032, 2095, 485, 676, 741, 
2033, 2097, 479, 685, 730, 
2034, 2106, 481, 678, 739, 
2035, 2107, 485, 673, 749, 
2036, 2105, 471, 675, 735, 
2037, 2100, 478, 672, 735, 
2038, 2097, 465, 683, 730, 
2039, 2091, 468, 669, 737, 
2040, 2091, 478, 665, 734, 
2041, 2098, 479, 667, 734, 
2042, 2092, 469, 665, 748, 
2043, 2097, 480, 666, 748, 
2044, 2095, 477, 677, 741, 
2045, 2100, 480, 675, 730, 
2046, 2106, 465, 684, 750, 
2047, 2110, 485, 673, 738, 
2048, 2092, 474, 668, 734, 
2049, 2103, 477, 668, 731, 
2050, 2090, 472, 682, 736, 
2051, 2109, 476, 685, 742, 
2052, 2100, 465, 676, 743, 
2053, 2091, 476, 680, 742, 
2054, 2103, 481, 680, 749, 
2055, 2103, 465, 665, 736, 
2056, 2105, 480, 683, 746, 
2057, 2095, 483, 665, 739, 
2058, 2094, 482, 680, 737, 
2059, 2103, 471, 670, 737, 
2060, 2099, 484, 670, 742, 
2061, 2108, 481, 685, 750, 
2062, 2106, 479, 679, 747, 
2063, 2109, 485, 668, 748, 
2064, 2096, 482, 682, 750, 
2065, 2098, 475, 667, 745, 
2066, 2103, 483, 674, 744, 
2067, 2091, 473, 665, 748, 
2068, 2106, 469, 674, 732, 
2069, 2110, 481, 685, 746, 
2070, 2105, 476, 679, 733, 
2071, 2104, 479, 673, 739, 
2072, 2108, 475, 675, 740, 
2073, 2110, 480, 669, 749, 
2074, 2110, 465, 672, 737, 
2075, 2090, 472, 682, 748, 
2076, 2108, 473, 677, 732, 
2077, 2100, 467, 685, 735, 
2078, 2105, 469, 681, 744, 
2079, 2103, 472, 678, 746, 
2080, 2106, 480, 674, 736, 
2081, 2102, 476, 680, 731, 
2082, 2102, 471, 682, 749, 
2083, 2103, 470, 675, 733, 
2084, 2100, 484, 665, 732, 
2085, 2090, 475, 675, 739, 
2086, 2096, 469, 685, 738, 
2087, 2098, 469, 672, 740, 
2088, 2098, 479, 678, 739, 
2089, 2106, 469, 671, 733, 
2090, 2095, 483, 681, 741, 
2091, 2110, 469, 669, 734, 
2092, 2098, 469, 683, 734, 
2093, 2106, 474, 680, 740, 
2094, 2102, 482, 678, 735, 
2095, 2110, 475, 684, 736, 
2096, 2096, 477, 670, 740, 
2097, 2094, 471, 671, 731, 
2098, 2103, 482, 685, 732, 
2099, 2097, 465, 672, 742, 
2100, 2109, 472, 681, 744, 
2101, 2102, 466, 671, 732, 
2102, 2098, 469, 680, 747, 
2103, 2092, 476, 676, 734, 
2104, 2098, 473, 668, 742, 
2105, 2101, 478, 673, 743, 
2106, 2096, 475, 671, 740, 
2107, 2095, 485, 676, 733, 
2108, 2105, 472, 666, 731, 
2109, 2110, 469, 681, 745, 
2110, 2109, 470, 668, 739, 
2111, 2094, 471, 672, 747, 
2112, 2092, 474, 683, 731, 
2113, 2103, 475, 676, 749, 
2114, 2099, 477, 683, 741, 
2115, 2102, 471, 670, 741, 
2116, 2107, 465, 685, 732, 
2117, 2105, 483, 671, 742, 
2118, 2104, 483, 683, 738, 
2119, 2093, 471, 680, 748, 
2120, 2101, 474, 684, 745, 
2121, 2092, 484, 676, 750, 
2122, 2108, 469, 670, 738, 
2123, 2101, 476, 675, 743, 
2124, 2110, 480, 672, 744, 
2125, 2102, 469, 678, 734, 
2126, 2105, 484, 671, 745, 
2127, 2103, 472, 685, 733, 
2128, 2101, 479, 682, 742, 
2129, 2110, 477, 665, 744, 
2130, 2092, 478, 677, 733, 
2131, 2099, 469, 674, 745, 
2132, 2100, 480, 671, 747, 
2133, 2092, 483, 679, 745, 
2134, 2098, 483, 676, 750, 
2135, 2097, 470, 677, 734, 
2136, 2110, 481, 667, 731, 
2137, 2104, 477, 665, 742, 
2138, 2109, 478, 677, 732, 
2139, 2093, 473, 670, 750, 
2140, 2110, 469, 684, 748, 
2141, 2099, 480, 669, 734, 
2142, 2097, 468, 677, 746, 
2143, 2110, 482, 680, 749, 
2144, 2100, 479, 672, 750, 
2145, 2103, 479, 674, 744, 
2146, 2104, 480, 676, 740, 
2147, 2093, 467, 667, 747, 
2148, 2094, 468, 665, 737, 
2149, 2105, 485, 674, 734, 
2150, 2109, 484, 680, 745, 
2151, 2097, 475, 668, 739, 
2152, 2109, 471, 675, 745, 
